2196,1098,2645095176
2198,1099,2652330996
2200,1100,2659580000
2202,1101,2666842200
2204,1102,2674117608
2206,1103,2681406236
2208,1104,2688708096
2210,1105,2696023200
2212,1106,2703351560
2214,1107,2710693188
2216,1108,2718048096
2218,1109,2725416296
2220,1110,2732797800
2222,1111,2740192620
2224,1112,2747600768
2226,1113,2755022256
2228,1114,2762457096
2230,1115,2769905300
2232,1116,2777366880
2234,1117,2784841848
2236,1118,2792330216
2238,1119,2799831996
2240,1120,2807347200
2242,1121,2814875840
2244,1122,2822417928
2246,1123,2829973476
2248,1124,2837542496
2250,1125,2845125000
2252,1126,2852721000
2254,1127,2860330508
2256,1128,2867953536
2258,1129,2875590096
2260,1130,2883240200
2262,1131,2890903860
2264,1132,2898581088
2266,1133,2906271896
2268,1134,2913976296
2270,1135,2921694300
2272,1136,2929425920
2274,1137,2937171168
2276,1138,2944930056
2278,1139,2952702596
2280,1140,2960488800
2282,1141,2968288680
2284,1142,2976102248
2286,1143,2983929516
2288,1144,2991770496
2290,1145,2999625200
2292,1146,3007493640
2294,1147,3015375828
2296,1148,3023271776
2298,1149,3031181496
2300,1150,3039105000
2302,1151,3047042300
2304,1152,3054993408
2306,1153,3062958336
2308,1154,3070937096
2310,1155,3078929700
2312,1156,3086936160
2314,1157,3094956488
2316,1158,3102990696
2318,1159,3111038796
2320,1160,3119100800
2322,1161,3127176720
2324,1162,3135266568
2326,1163,3143370356
2328,1164,3151488096
2330,1165,3159619800
2332,1166,3167765480
2334,1167,3175925148
2336,1168,3184098816
2338,1169,3192286496
2340,1170,3200488200
2342,1171,3208703940
2344,1172,3216933728
2346,1173,3225177576
2348,1174,3233435496
2350,1175,3241707500
2352,1176,3249993600
2354,1177,3258293808
2356,1178,3266608136
2358,1179,3274936596
2360,1180,3283279200
2362,1181,3291635960
2364,1182,3300006888
2366,1183,3308391996
2368,1184,3316791296
2370,1185,3325204800
2372,1186,3333632520
2374,1187,3342074468
2376,1188,3350530656
2378,1189,3359001096
2380,1190,3367485800
2382,1191,3375984780
2384,1192,3384498048
2386,1193,3393025616
2388,1194,3401567496
2390,1195,3410123700
2392,1196,3418694240
2394,1197,3427279128
2396,1198,3435878376
2398,1199,3444491996
2400,1200,3453120000
2402,1201,3461762400
2404,1202,3470419208
2406,1203,3479090436
2408,1204,3487776096
2410,1205,3496476200
2412,1206,3505190760
2414,1207,3513919788
2416,1208,3522663296
2418,1209,3531421296
2420,1210,3540193800
2422,1211,3548980820
2424,1212,3557782368
2426,1213,3566598456
2428,1214,3575429096
2430,1215,3584274300
